text,labels
hayo ni maisha yao binafsi kwani wanafanya ushoga ndani ya bunge,0
we know only of dar is paved dimwit everybody has already told you that,0
wanamtengenezea nani kuwa shoga ni uchaguzi,0
mwakiembe kilaza tuu yulee zee la ushoga mwakichungwa,0
south africa vyote hivyo vipo lakini hakuna mtanzania anayefukunyuliwa eti kwa sababu ushoga umeruhusiwa south africa,0
hasira za nn sasa,0
mkuu mi niliwapa wapate goli moja tuu lakini wamesepa na k kama masihara vile,0
si ajabu wewe ndiye yule polisi wa zenj anayefikiri kwa makalio,0
wamekuchukulia demu wako nini toughlendon,0
hii connection acha inipiteee,0
bunguza hasira boss,0
jamaa hawawezi msahau mwamba kweli aliwanyoosha kisawasawa na wana bahati angeendelea ingekuwa gharika waliiba mpaka wakatapika bado hawakutosheka uroho gani huo,0
nina wanawake wannehilo tusi likurudie mhusika mkuu,0
aseee,0
you cant be gay and be muslim being is a huge sin mara ya mwisho kufika arushamoshi lini,0
s vikoba na kuuza nyuchi kuna mahusiano gani sasa,0
kuna neno zaidi ya sana qqqmmmmke zao,0
hahaaaaamadaktari wa chelsea waseng sana wamrudishe yule maza wa enzi za akina mourinho,0
mbona ulikua unaonekana kama unaakili nini kimekukuta kwaiyo ww ushaenda kufanyiwa rectal examination umefurahi walivokuchezea et tu kwa kigezo cha kupima haya we imekusaidia nn kama we un,0
d d d cool d cool cool cool cool cool kweli kabisa,0
dhambi zote ni sawa,0
unajiona mbabe nyuma ya keyboard ndio maana hamna akili,0
mkuu hebu funguka mi niliagiza vile vikoti vyao vya leather alibaba siku napokea hivyo vikoti hata mtoto wangu hakimtoshii,0
mm nimewaambia dar pavement ni kila mahali wanabisha basi waje dar wajionee sio kama nairobi mji wa kidongo chekundu,0
unakataaje wadau wanaokuja kukupa nusu ya bajeti ya nchi kila fiscal year,0
mpira ni wa ajabu sana game iliyopita baka kashinda ugenini na wapinzani walikua wote leo wapo pungufu hata goli moja hatoi,0
ishu sio kuwepo ma gay ishu ni kuukubali u gay pamoja na kuu promote ili uonekanwe ni jambo la kawaida kwenye jamii,0
hilo la ushoga ni staili ya kuzima moto wa cag,0
bunge halina meno jokakuu zitto junior,0
hao si ndo wale ikifka saa ukienda kuulizia huduma unaambiwa ndio tunakaribia kufunga ofisi hivi waseng kazi huwa wanafanyaga saa ngapi,0
hili nalo ni neno,0
huwa nina utaratibu mmojasipendi mijadala na watu wapuuzi uwe na siku njema,0
waseng sana hao jamaa watakuwa walikula mzigo kwa zamu kisha wakachukua na fedha zake wakamuua narudia tena jamaa hawastahili kabisa kuishi dunia hii kutuulia mrembo wetu rip,0
sawa tajiri,0
yaani watanzania ni viumbe wa kuonea huruma tu yaani tabu zote zilizokujaa ambazo zina kuathiri moja kwa moja na bunge liko kimya unakimbilia eti ushoga halafu wakishajulikana itakusaidia nini,0
hapo ndio unakoseakwahiyo kama yanga nao wakiwafanyia jambo baya team ya njeutatukana waafrika wote japo siungi mkono hao mashabiki kufanya hivyo hapo hotelini,0
mashaka donestik na kiev waseng popote mlipo,0
pickup yenye mjegeje unabutua mitumbo yao isiyoshiba nilikua naangalia live tbc yaani nimesikikitika ubabe uliotumika kupitisha kifungu hiki cha hovyo,0
soon atalia mtu,0
uzinzi na ufiraji ni kitu kimoja tofauti ni tundu gani linstumika,0
hiyo ni kweli nchi zote za ulaya na amerika makani yote yanafungisha ndoa za wasengelakini shimo la moto uwakao unawasubili baada kufa kwa sababu hayo majeshi yenu hazikwi nayo,0
sema wake za watu wanatombwa sana kataa ndoa,0
aisee tena hao ndo wanatombwa mfano hakuna,0
kwamba usiku wa manane maana wanaamka saa asubuhi na kufunga biashara saa nne usiku,0
lazima wachoke wanatombwa sana,0
jidanganye tu wapo wanaume wametulia lkn wake zao wanatombwa kama kawaida haujaskia yule dr wa botswana aliyejiua kisa mke anatiwa lkn yeye katulia,0
bora niwe padri aseee wake za watu wanatombwa sana njee kama pipi ndoa siiwezi mkuu,0
yepi merkez anyway hawa jamaa wanapenda sana ngono nina visa viwili vya hawa wajenzi wa reli hapa hapa dar sema hawa dada zetu wanajirahisha sana kwa ngozi nyeupe wengine sio hela wanatombwa bur,0
mwamba hujagonga nao threesome kweli,0
nae si aligonga nje mke akajua mke akaona usinitanie mkuki mtamu kwa nguruwe kwa binadamu mchungu,0
kwa mara ya kwanza nasikia mla vipochi manyoya kasarenda,0
halfu baadae kuna wazee wanakomaa bila millio hauopoi chombo,0
aibu eti bodaboda ni ajira nikiangalia wanawake wanavyojiuza kwa bei sawa na bure hasa wake za watu ni aibu sana unakuta mama na mtoto wake wote wanatombwa ili tu wapate kula yao ya siku aibu s,0
nilikuta mabinti rika la wanapiga stori za mikuni wanayokutana nayo wakiwa wanatombwa na kwenye mazungumzo yao walionekana mipini mikubwa wanaifagilia zaidi,0
mabinti wanatombwa sana kuna kabinti kalikuja field ninapofanyia kazi yani kana wanaume zaidi ya niliangalia siku moja chattings zake jinsi anvyowapanga kwenye kuwapa uroda nikasema huyu mbusus,0
wanawake wanaojiuza walikukosea nini haipiti siku hujacomment kuhusu wao wanaojiuza wapo na wataendelea kuwepo zaidi jinsi miaka inavyoenda na si ajabu kazi yao ikahalalishwa na serikali ikajip,0
wa kukaa nyumbani wanatombwa na bodaboda na wapemba wenye magenge mkuu,0
usije ukadanganywa wake za watu wanatombwa tu kitaa huwezi kuzuia tena sie watu wazima hatuna time hata za kuwafuatilia wake zetu kikubwa ni heshima tu na atimize majukumu yake nyumbani mimi,0
we ukikubari kutombelezewa usichague eneo na ukichanganya na kisukari kikikupiga kwishaaa utatombelezewa kwenye kitandani ulichonunua mwenyewe zuzu mr lofa mpaka akili ikukae sawa,0
hio sentiment haina mashiko wapo walioolewa na wanagongwa daily,0
vitu vyako vinaliwa na jamaa wa shoga yake yaani wanatombwa pamoja sasa ameshituka hakuna kuliwa tu bila na yeye kula anataka shoga yake umtombe kama anavyotombwa yeye na jamaa wa shoga yake,0
hapo wewe ndiyo uliliwa kimasihara,0
kuna siku niko na tuk tuk ya msela niliomba niende sehemu wakat narudi nikapata watu wanataka usafiri mabinti flan wadogo tu wako wanne wawili wakubwa kiasi wakaanza stori mara wakasema waongelee,0
makes perfect sense kabisaaa,0
usiingie kichwa kichwa na uzingatie kondomu kwa kuzingatia aya yangu ya kwanza ukweli nikua madem wakali wanatongozwa sanaaa na wanatombwa sanaaaaa masikin mgeni kaloweka mbooo yake kweny,0
ndoa awepo au single wote wanacheat kwahiyo bro usioe kwa ofu ya kuwaza kuwa utatombewa ili uwe na marriage maturity lazima ua accept kuwa kutombewa kupo tu basi tunavumiliana wewe unasema,0
kuna mjeda mmoja alikuwa na sukari kalii sasa mkewe akawa kesha mdharau toka kitambo akawa akifanywa nje mambo ya nje yakawa yamenoga sana na mjomba akawa hashuhuliki tena maana ni watu wazima sa,0
kitu shunduuuuu tabia hata masista hawana wanatombwa tu,0
wa ifakara mwenzangu kumbe na wewe unamaneno makali hivi,0
nisawaambia wanawake wenye viajira hawafai hamsikii mwanamke wa kuajirima wanatombwa sana huko makazini hamsikii kama hyo haitoshi wanadharau na jeuri na ni wajuaji hamsikii hongera na utatomb,0
usichokijua ni usiku wa kiza endelea kuwaza hivyo wakati wadada wenzako wanatombwa na wanaume wa miaka bila shida,0
wewe ndiyo umesema kutombwa na wanaume tofauti tofauti me nimesema wanawake watimize ndoto zao hao unaowaona wanatombwa na wanaume tofauti wafuate uwashauri kama unaona wanatumia vibaya viungo v,0
aliyelipa mahari ya mwanamke ndio baba wa mtoto watoto wote u baba ni malezi mkuu na sio kumpa mwanamke mimba pekee unajuaje kama huyo unayemuita baba tangia udogoni ndio baba yako mzazi,0
dah afu mwanzo kaliniigizia eti kawife material,0
daaaa mheshimiwa hauwatendei haki kuwa tukana matusi makubwa ya namna hiyo sijui kwa sababu mimi matusi nayachukia sana nisamehe bure,0
kwa hiyo hao wote wanatombwa na huyu mzungu,0
asanteee,0
wengine wana madamu humo ya hedhi yameganda kwa ndani wengine wanatoa mimba hovyo mabaki ya uchafu yanabaki ndani yanaoza wengine wanatombwa halafu hawajisafishi utoko maji ya uke shahawa,0
sauti ni kali sana mpwa,0
wote hata ufanyeje ukitaka kuishi kwa siri na amani hii ndo dawa yao tena kwa wakati wote unao faa na wanajua fika kuwa wanatombwa na huyu mkaka hivi huwaga mnawaza nini kwenye hivo vic,0
kimsingi taaluma ni kipaji humo vyuoni kuna malecture wanafaulisha watu kwa ushikaji wa kunywa nao vinywaji bar lakini pia kuna mademu wanatombwa ndipo wanafaulishwa sasa tukiwa tunapima ufani,0
hao wote wafanya hizo kazi ndio wanatombwa ovyo hizo ni kaz tu mzeee haihusiani na tabia za watu sema kuna wanao husisha tabia zao binafsi na hizo kazi mbona kuna manesi walimu waimba kway,0
we ni mjinga kama mke wa ayubu wewe mwenyewe na kila mtu hapa amekiri kwamba hakuna uhakika kwamba watoto ni halali kwa baba zao kama jinsi ilivyo kwamba wewe si halali kwa baba yako pamoja na,0
pressure zinampanda utafikiri ni yake alikusaidia kutafuta yaani sijui wakoje so mm huwa mwanamke hajui nina sh ngapi maana akijua utapangiwa bajeti na kuulizwa zingine zimeenda wapiwa,0
hata humu jf wengi wanatombwa mchana kweupe halafu wamekua wa kwanza kumtupia mwenzao jiwe wakati kimaisha kawaacha mbali narudia kawaacha mbali mno hawathubutu hata kumsogelea,0
hakuna kiumbe msaliti kama mwanamke sijawahi sikia mtanzania mwanaume amesaliti taifa lake kwa kukabidhi rasilimali za taifa lake kwa raia wa kigeni ila hawa wanawake wetu ni maboya kifaka wanat,0
kwako kazi ya mwanamke ni kuzaa si ndiyo kwahiyo wewe kuzaa unaona ni kitu kidogo kama ni kitu kidogo si ungekifanya wewe basi huko kuzaa tu ilipaswa iwe sababu tosha ya wewe kumheshimu mkeo ha,0
umeongea ukweli mkuu magpa si kitu aisee elimu ya chuo kwa hapa bongo ni ya kipuuzi mno mi nina rafik zangu wamesoma tia na wote wana gpa za kuanzia ila ukikaa kuanza kuongea nao ile ki int,0
wewe deka zingua ili ubembelezwewenye sifa za kiume ni hao mnaosuka wote nywelesikuhizi wanatombwa nyuma kazi ya mke kwangu ni kuzaa huwezi sepa tena jeuri kama wewe ndo nawatakiamtu akiona hap,0
hawajui huyoo,0
jamaa anonekana hawajui vizuri wanawake akili zao pale wanapokuwa na shida hasa wakifikia desperation point watu wanatombwa mpaka na wauza mkaa hili apate kwa ajili ya mkaa wa elfu moja tu na ni,0
mima mama wala usitaje maneno makali sana wakakupa ban nikakumis bureee kua mpole mama,0
shangaa na wewe yani kuna wengine mpk menopause hawajapata ile kitu ulosema basi huko walikokuwa loh si kwa kuumwa na wivu,0
hivi mwanaume unayejitambua inakuwaje mwanamke wako afikie desperation point umwache ahangaike na vicoba nitampa chochote atakachohitaji bora nikakope mimi kama itabidi ila rejea point yangu y,0
mabinti wa mjini wanatombwa sana nje si siri tena cc avemaria heaven on earth lara miss strong charminglady mimi tatizo ni nini lakini,0
labda tungewapata hao mabinti tukawauliza,0
kwani we umeona tatizo ni nini mpaka ukanitaja na ninahusika vipi,0
duh neno lako limekaa kishali sana nahisi wahusika wakiliona si dhani kama utakua salama,0
siku nyingine usirudie kunimention kwenye huu ujinga wako kwa hiyo kama wanati wa nje mi nifanyaje,0
nashangaa watu wanamshabulia kashori lara ila wake za watu wanatombwa ile mbayaaaa tena hamna kitu rahisi kama kutomba mke wa mtu ila nashangaa mnaonga wake za watu bure w,0
hebu waambie bhana kinachotakiwa ni kuomba hako kakitu tuuuu na unamwagiwa bwaa hata bila kukata mpunga,0
kijana heshima ni kitu cha bure na humu jf hatunaga upuuzi uiokuja nao from nowhere kwanza unamention mention watu hovyoem nikuulize hao ulowa mention wana uhusiano gani na huo utumbo uliouandik,0
kumamake kdb wangu nilikuwa nakutegema ila inter milan wan na mpira wakisenge sana,0
hahahha,0
wasalimie hao wananchi wakisenge,0
afu hapo jicho halijatoka,0
ndo kashatobolewa jicho hutaki au,0
mchezo wanaouonesha mbeya city ni wakisenge kulala hovyo,0
hyo logo ni yao toka kitambo acha uchochezi wakisenge bac,0
ushauri mzuri saanaila line ya mwisho umemaliza kibabe mnoo,0
kweli wewe ni kolombwezo yaan makolo wana ushabiki wakisenge sana sasa galasa linakuja huko kwenu yanga inawahusu nini hv mnaamini huyu chama atawaletea ligi mwaka huu yaan msahau kudad,0
ni kama nimekuelewa hivi mwanaume unaambiwa basi nizime cm yangu alafu wewe ipige atapokea uyoo kidume mwenzio uongee nae eti bado haelewi naanza kupata akili kiduchu sasa,0
shombe shombe,0
jitu senge ktk ubora wake,0
im sorry chief huo haukuwa utoto its insanity,0
umekula kwanza ama unaungua jua hapo mbagala,0
mwaka wa tano huu utopolo kombe hamlipati k,0
punguza hasira presha itapanda mkuu tafuta hill water ujipoze,0
umeandika kwa jazba hebu kunywa maji kidogo upoze koo,0
jf kwahiyo mpenzi wako wa kwanza kabisa bata,0
mbona mayeleee hajaeapa utopox mapinduzi cup kama mlivyojitapa kupitia zeruzeru kuwa hakuna kikombe mtaacha msimu huu watopox mnakwama wapi,0
la kuidaiveti alidhan kwa kufanya ivo atasikiliza maengezi au atawafahm wote wanaokutafuta na hiii yote ni sababu ama ni wivu ila wivu wakisenge au alikua anatafuta sababu ya kukuacha ndio maan,0
ila mfumo huu wa dunia nu wakiseng sana chuoni umesoma pepa umefaulu na bado kazini unaitwa kwa pepa kama vp chuoni waache mitihani so hawaaminiani bora wangekuwa wanatumia kigezo kingine mana,0
duh jf imekua sana,0
yaani watu wamefaulu chuoni wengine wakaenda wamefaulu na huko kwny professional bodies zao i e wenye cpa etc na bado wanaonekana ni wasengerema tu,0
dah mkuu wangu ulipewa ya uhujumu nini,0
dah wivu wakiseng e kama umemuona mpnz wako pasua kichwa achanae kwa usalama hayo ndio mapungufu yake mtupe kamata mwingine,0
muhimu sana ku design ownlife bruh dunia haipo fair kabisa yani maybe after life huwa najiuliza does it make sense kuwaita watu maelfu kuwafanyisha mtihani ilihali unataka watu wa tu kwanini,0
huu uzi ni wa kichoko yaaan hauna vibe kama miaka miwili iliyopita nakumbuka dk tu reply zaidi ya uzi ni wakisenge sana yaan hakuna maujanja yoyote sasa,0
joh makini amekua lofa kweli kweliana wimbo wake wakisenge senge unaitwa eti mchele kuna sehemu anaimba eti tunawalisha ya kutosha ndo maana bado mnakunya pumbavuu,0
vipigo mkuuvimezidi mpaka watu wanaugwaya huu uziahahahs,0
nadiliki kusema huo ushauri ni wakisenge sana tz ni nchi kubwa kwanini zao moja tunatakiwa kutambulika kwa mazao mengi kwa kadili iwezekanavyo,0
kwelii una boa san mie mwenye natka ni uhame maana hauna vibe tena,0
huyo jamaa kazi kufuga ndevu tu kama ukoka,0
huyu na kundi lake kilichowagharimu ni ukanda naeza sema ni wabinafsi sana wana usisi uarusha wamejipoteza kwa ujinga wao,0
aiseee huu ushirikina ni wakisenge sana,0
mmbe unaweza kuta mziki wenyewe ni wakisengeli,0
duh kama vile ulikuwepo vile au unamjua nini,0
ushamba flani hivi wakisenge sana,0
kabisa kuna jitu linajifanya eti halijawahi kukuona inakera,0
mou anatka drw mpira wakisenge huu,0
kumbe uzi ni wakisenge dah,0
sifa nzuri ni ustaarabu sana upendo kiasi ukarimu ndio usiseme uzalendo kwa mbali sifa mbaya japo ndio home lakini wivu wakisenge unakuta jirani anaona wivu kisa mtoto wajirani kafaul,0
namba utakuwa msambaa wewe,0
hao simba wa sa wakisenge sana wamezoea umjini mjini ingekuwa bongo chap tu,0
mmmh hayo majibu vp ni siasa tu au kuna jingine matusi hasira vya nini,0
sekretarieti ya ajira hebu acheni mambo yenu ya kiseng hapa,0
ushamba ni kuanzisha uzi za kisenger kisenger,0
bonge la dokta huyo halafu muungwana balaa,0
nimecheka kiseng tena ya moto,0
ipooo,0
duuh,0
sawa,0
haha,0
naunga mkono,0
dah plzen na basel wamenichania mkeka wa hela nyingi,0
haya endeleeni tu kutukana labda itasaidia kupunguza shida zenu,0
basi huu muungano ni wa kiseng maanina,0
hii timu ya kijinga sana tunazidiwa hadi na arsenal,0
kwakweli nimeumia sana mkuu,0
aisee we chalii muache yengayenga atafune mifupa,0
hapa tupo sawa kaka angu,0
hujui usemalo,0
,0
naam,0
kuna watu wanapiga hela kisengehyo ardhi aliipate kwa mshahara huo,0
wewe ni shoga au unatetea ushoga,0
ndio uhalisianchi ina wajinga wengi sana hii,0
bila shaka kunywa maji mengi itakusaidia,0
sio ww tu hata mimi,0
wanaenda kuwa kama wazulu tupo hapa utakuja niambia,0
mkuu tupungeze ukali wa maneno hakuna mwanadamu mkamilifu tujenge hoja kama wakandwaji,0
piga tu mwaisa hakuna nchi hapa,0
imekuaje unaumia wewe sasa,0
endelea na mawazo yako ya kijinga na yaliyokosa adabu heshima na staha,0
jibu la kisenge wasenge,0
hiyo ya kwanza raha ila hiyo ya pili tayari msala,0
hiyo ni kwa wahadhiri sio wakufunzi,0
duh mkuu mbona jazba nyingi punguza munkari wakti wako ukifika utapata t kaz mkuu,0
na mimi nitakutag tu haiwezekani utukane tulane hovyo,0
asipende kutengeneza maugomvi yasiyo na kichwa wala miguu mtu aache kwenda mualiko wa mdgo wake kisa mtu mmoja mwenye wivu wa kiseng aiseee jamaa mbona atakufa kabla ya wakati,0
kwanini mkuu,0
achana nayo,0
unamuelewesha nyan unapoteza muda mwenzie akimchukia kiongoz wake bas anajali kutolewa kwa yule kiongoz wala hajali kuhus nan anachukuwa madaraka,0
usipokula ban nitashangaa,0
oya watu wafupi jau yan wanaona kila kitu wanaonewa,0
hizi story za kiseng hiz,0
mkuu najua upo kwenye ulaji hongera,0
ndio zetu mkuu kutiana nyeg za kiseng,0
husipige mzee wewe tengeneza njia kila mtu anufaike na rasilimali za taifa,0
usipige mkuu kuna watu wanakufa kwa kukosa matibabu sahihi kisa hela zimepigwa,0
mbona una hasira sana halafu matusi ya aibu ukubwani,0
kulikoni hapa mkuu ni yupi kati yao au umekosea,0
kwanini hujaandamana,0
sasa si bora ukawe machinga tandika,0
wataendelea kupigwa tindo za kichwa mpaka waishe,0
hhhahaha nenda oxygen mkuu,0
sanaa hii simu inaiharibia jina samsung,0
hivi ww unajua unachokiongea au inajua unachokiandika au unaandika tu kisa una smartphone ya kuingia jf au kisa umesoma history ya kubumba ile ya darasani take care rudi darasani mkuu,0
alianza chelsea,0
wewe ni choko mwenye tigo kubwa,0
weka hapa hiyo mikataba iliyosiniwa huko kwingine unakokuongelea,0
acha makasiriko,0
katiba mpya muhimu,0
hiv unaijua zamaleki ya sas horoya mwisho wake huwa makundi,0
amepuyanga,0
toddy alikurupuka kumfukuza tuchel that was a terrible mistake na itatucost dearly unamuondoa tuchel unamleta potter are you nuts,0
matulity is not age matulity is a mindset,0
mkataba haujasema chochote kuhusu mgawanyo wa faida zaidi ya kumhakikishia mwekezaji msamaha wa kodi,0
mimi huwa nikifika nairobi hata usingizi sipati,0
kuna yule mwandishi wa eaaaativiiii na eeeaaareeediooo anaitwa tony seventiniiicode nina mashaka naye kaweka brichi kichwani anaongea sauti kalegeza kiseng daaah anakera,0
mwenyewe nimeshangaa mimi nna mshahara kama huo mwaka w tatu huu sina kitega uchumi chochote,0
acha ujinga wewe mambo ya kupakwa mafuta kwani unataka kumfanya nini mambo ya kiseng e hayo,0
pamoja mkuu,0
na hapo kidume lazima uinjoi maana kila ukizamisha utelezi upo unaweza ukapiga mabao mpaka kibuyu kikaisha utamu wote,0
tunaelekea kubaya sana mkuu mungu atusaidie tu,0
amenunua mashamba kusini bei bado ni ndogo heka haizd,0
wanasema wana gold epl trophy,0
labda utoboe tundu la choo maisha kijijini ni maisha ya kiseng sanaaa yaani huku fursa ni kulima na kufuga tuuuu mwalimu ana nyumba na kaduka basi ndio wanamuona katoboaaaa ynwa,0
kuna wanawake wanaishi vifungunii haki tena,0
hili ni tatizo,0
ulishindwa kutambua fursa mzee u,0
nimekusadifisha nayo,0
sasa we km ni kumamoto mi ni mwl mboronene mwenyewe,0
ecowas haipo ku serve interest za wananchi wa nchi wanachama since time immemorial ecowas inafanya kazi kubwa ya kuzirudisha madarakani tawala za kihuni ambazo kwa namna moja au nyingine huingia,0
